word_id,spelling,dictionary_headword,phonetic_reference,translation_reference,definition_en_reference,inflections_reference,source_id,match_method,review_status,issues
cet4-w-e36a054c93b1ec0d367b,liquor,liquor,'likә,"n. 酒, 液体, 汁, 溶液
vt. 浸水
vi. 喝酒","n. an alcoholic beverage that is distilled rather than fermented
n. a liquid substance that is a solution (or emulsion or suspension) used or obtained in an industrial process
n. the liquid in which vegetables or meat have be cooked",s:liquors,ecdict-bc015ed2e24a,exact,draft,
cet4-w-71347878c53e309e51a0,list,list,list,"n. 目录, 名单, 明细表, 布条, 条纹, 列表, 序列, 数据清单
vt. 列出, 列于表上, 记入名单内, 装布条
vi. 列于表上
[计] 列表, 序列, 数据清单","n. a database containing an ordered array of items (names or topics)
v. give or make a list of; name individually; give the names of
v. include in a list
v. cause to lean to the side",s:lists/d:listed/p:listed/3:lists/i:listing,ecdict-bc015ed2e24a,exact,draft,
cet4-w-02144c27d7038f688e2b,listen,listen,'lisn,"vi. 听, 倾听, 听从
n. 听, 倾听","v. hear with intention
v. listen and pay attention",p:listened/i:listening/d:listened/3:listens,ecdict-bc015ed2e24a,exact,draft,
cet4-w-26aeb4f0869dbb39dc9e,listener,listener,'lisnә,"n. 收听者, 听众",n someone who listens attentively,s:listeners,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a797c6fe60b9b5abd35a,liter,liter,'li:tә,"n. 公升
[化] 升","n. a metric unit of capacity, formerly defined as the volume of one kilogram of pure water under standard conditions; now equal to 1,000 cubic centimeters (or approximately 1.75 pints)",,ecdict-bc015ed2e24a,exact,draft,存在多个字形候选，需核对词性义项
cet4-w-d97bf93a3dda01d7d351,literacy,literacy,'litәrәsi,"n. 读写能力, 识字, 精通文学",n. the ability to read and write,s:literacies,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7b2c9caad5c937423b50,literal,literal,'litәrәl,"a. 逐字的, 字面上的, 文字的, 字母的
n. 印刷错误
[计] 文字; 直接量; 字面量; 句节","s. without interpretation or embellishment
a. limited to the explicit meaning of a word or text
s. avoiding embellishment or exaggeration (used for emphasis)",s:literals,ecdict-bc015ed2e24a,exact,draft,
cet4-w-0681d294a31a9017c5c7,literally,literally,'litәrәli,"adv. 逐字地, 按照字面上地, 不夸张地","r. in a literal sense
r. (intensifier before a figurative expression) without exaggeration",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-869160b6af4bb63b2c3e,literary,literary,'litәrәri,"a. 文学的, 文艺的, 精通文学的
[法] 文学的, 从事文学的, 从事写作的","a. of or relating to or characteristic of literature
s. knowledgeable about literature
s. appropriate to literature rather than everyday speech or writing",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-e9a7891aa5f1f8952439,literate,literate,'litәrit,"n. 学者
a. 有读写能力的, 精通文学的, 受过教育的","n. a person who can read and write
a. able to read and write
a. versed in literature; dealing with literature
s. knowledgeable and educated in one or several fields",s:literates,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6319544373f81638084b,literature,literature,'litәrәtʃә,"n. 文学, 文艺, 著作
[经] 广告, 商品介绍等文学","n. creative writing of recognized artistic value
n. the humanistic study of a body of literature
n. published writings in a particular style on a particular subject
n. the profession or art of a writer",s:literatures,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6c2409beff88e13c0cbf,litter,litter,'litә,"n. 垃圾, 杂乱, 轿, 担架
vt. 乱丢, 铺草, 弄乱
vi. 产仔, 乱丢垃圾","n. the offspring at one birth of a multiparous mammal
n. rubbish carelessly dropped or left about (especially in public places)
n. conveyance consisting of a chair or bed carried on two poles by bearers
v. strew",d:littered/s:litters/p:littered/i:littering/3:litters,ecdict-bc015ed2e24a,exact,draft,
cet4-w-87ad3637ec8f453a44e6,little,little,'litl,"n. 一点点, 少许, 一会儿, 短时间
a. 小的, 很少的, 幼小的, 琐碎的, 短暂的, 矮小的
adv. 很少, 稍微, 完全不","n. a small amount or duration
a. (quantifier used with mass nouns) small in quantity or degree; not much or almost none or (with `a') at least some
s. (of children and animals) young, immature
s. (of a voice) faint",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-cc232b788ec767c2b38b,live,live,liv.laiv,"a. 活的, 生动的, 精力充沛的, 实况转播的
vi. 活, 生存, 居住
vt. 过着, 度过, 经历
adv. 实况地","v. lead a certain kind of life; live in a certain style
v. pursue a positive and satisfying existence
a. actually being performed at the time of hearing or viewing
a. exerting force or containing energy",p:lived/i:living/3:lives/d:lived/s:lives,ecdict-bc015ed2e24a,exact,draft,
cet4-w-571e2304b9559b7bd1c7,livelihood,livelihood,'laivlihud,"n. 生计, 营生, 生活",n the financial means whereby one lives,s:livelihoods,ecdict-bc015ed2e24a,exact,draft,
cet4-w-546a5f6f752ee6367a22,lively,lively,'laivli,"a. 活泼的, 鲜明的, 生动的","a. full of life and energy
s. full of zest or vigor
s. filled with events or activity",r:livelier/t:liveliest,ecdict-bc015ed2e24a,exact,draft,
cet4-w-f9235532f22b94813e0e,liver,liver,'livә,"n. 肝脏, 生活者, 居民
[医] 肝","n. large and complicated reddish-brown glandular organ located in the upper right portion of the abdominal cavity; secretes bile and functions in metabolism of protein and carbohydrate and fat; synthesizes substances involved in the clotting of the blood; synthesizes vitamin A; detoxifies poisonous substances and breaks down worn-out erythrocytes
n. liver of an animal used as meat
n. a person who has a special life style
n. someone who lives in a place",s:livers,ecdict-bc015ed2e24a,exact,draft,
cet4-w-fedc8659e09758a3b1ff,living,living,'liviŋ,"n. 生活, 生计, 生存
a. 活的, 逼真的, 现存的","n. people who are still living
a. pertaining to living persons
s. true to life; lifelike
s. (informal) absolute",0:live/1:i/i:living/s:livings,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6a06a6b86ff12cf30127,living-room,living-room,,n. 起居室,n a room in a private house or establishment where people can sit and talk and relax,s:living-rooms,ecdict-bc015ed2e24a,exact,draft,音标缺失
cet4-w-aee7a96fd58d562bc49a,load,load,lәud,"n. 负荷, 担子, 重担, 装载量, 负载, 工作量, 加载
vt. 装载, 装填, 使担负
vi. 装货, 上客, 装料
[计] 加载, 装入程序","n. weight to be borne or conveyed
n. a quantity that can be processed or transported at one time
n. an amount of alcohol sufficient to intoxicate
n. the power output of a generator or power plant",s:loads/d:loaded/i:loading/p:loaded/3:loads,ecdict-bc015ed2e24a,exact,draft,
cet4-w-792c4b3e5db8223d8ed3,loaf,loaf,lәuf,"n. 一条面包, 块, 游荡
v. 游手好闲, 虚度光阴",n. a quantity of food (other than bread) formed in a particular shape,s:loaves/i:loafing/p:loafed/3:loafs/d:loafed,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c5f90da5720177cfc37f,loan,loan,lәun,"n. 贷款, 借出
v. 借, 供应货款, 借给",n. the temporary provision of money (usually at interest),s:loans/d:loaned/p:loaned/i:loaning/3:loans,ecdict-bc015ed2e24a,exact,draft,
cet4-w-5a8c1b42837ffb494762,lobby,lobby,'lɒbi,"n. 大厅, 休息室, 游说议员者
vi. 游说议员, 游说
vt. 游说","n. the people who support some common cause or business or principle or sectional interest
n. a group of people who try actively to influence legislation
v. detain in conversation by or as if by holding on to the outer garments of; as for political or economic favors",s:lobbies/i:lobbying/d:lobbied/p:lobbied/3:lobbies,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2f347db7bc0da4c4c40f,lobbyist,lobbyist,'lɔbiist,"n. 说客
[法] 院外活动集团成员",n. someone who is employed to persuade legislators to vote for legislation that favors the lobbyist's employer,s:lobbyists,ecdict-bc015ed2e24a,exact,draft,
cet4-w-4bccdc4209c4c5ed460e,local,local,'lәukәl,"a. 地方性的, 当地的, 局部的, 乡土的, 本地的
n. 当地居民, 本地新闻, 局部
[计] 本地的; 局部","n. public transport consisting of a bus or train that stops at all stations or stops
a. relating to or applicable to or concerned with the administration of a city or town or district rather than a larger area
a. of or belonging to or characteristic of a particular locality or neighborhood
a. affecting only a restricted part or area of the body",s:locals,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7f33c7011fff1a42784d,locality,locality,lәu'kæliti,"n. 地方, 所在, 位置
[法] 位置, 场所, 地区",n a surrounding or nearby region,s:localities,ecdict-bc015ed2e24a,exact,draft,
cet4-w-8fe2cdee80ba1b0ef62c,locate,locate,'lәukeit,"vt. 找出, 设于, 位于
vi. 定居","v. discover the location of; determine the place of; find by searching or examining
v. assign a location to",d:located/p:located/i:locating/3:locates,ecdict-bc015ed2e24a,exact,draft,
cet4-w-aef22dfedef8f581c271,location,location,lәu'keiʃәn,"n. 位置, 场所, 特定区域
[计] 位置","n. a point or extent in space
n. a workplace away from a studio at which some or all of a movie may be made",s:locations,ecdict-bc015ed2e24a,exact,draft,
cet4-w-871662eb4e212d8e08a8,lock,lock,lɒk,"n. 锁, 刹车, 水闸, 一缕头发
vt. 锁, 锁上, 拘禁, 隐藏, (用锁等)拴住, 刹住
vi. 锁住, (齿轮等)啮合, (船)过闸","n. a fastener fitted to a door or drawer to keep it firmly closed
n. a strand or cluster of hair
n. a mechanism that detonates the charge of a gun
n. enclosure consisting of a section of canal that can be closed to control the water level; used to raise or lower vessels that pass through it",d:locked/s:locks/p:locked/i:locking/3:locks,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d933fcdee5431a1885a2,locker,locker,'lɒkә,"n. 抽屉, 小柜, 上锁人
[机] 锁柜",n. a fastener that locks or closes,s:lockers,ecdict-bc015ed2e24a,exact,draft,
cet4-w-351aa68a0c44546698bc,lodge,lodge,lɒdʒ,"n. 小屋, 门房, 支部, 旅舍, 分会
vi. 临时住宿, 倒伏, 寄宿, 投宿
vt. 安顿, 容纳, 提出, 把...射入, 存放","n. English physicist who studied electromagnetic radiation and was a pioneer of radiotelegraphy (1851-1940)
n. small house at the entrance to the grounds of a country mansion; usually occupied by a gatekeeper or gardener
n. a small (rustic) house used as a temporary shelter
n. any of various Native American dwellings",d:lodged/i:lodging/p:lodged/s:lodges/3:lodges,ecdict-bc015ed2e24a,exact,draft,
cet4-w-3aa6f265dc543e463697,lodging,lodging,'lɒdʒiŋ,"n. 寄宿处, 寄宿
[法] 提起, 住所",n. the act of lodging,0:lodge/1:i/i:lodging,ecdict-bc015ed2e24a,exact,draft,
cet4-w-623d7e0d27531fed08f2,log,log,lɒg,"n. 记录, 圆木, 日志, 计程仪
vt. 伐木, 切, 航行
vi. 伐木
[计] 日志","n. a segment of the trunk of a tree when stripped of branches
n. a written record of messages sent or received
n. a written record of events on a voyage (of a ship or plane)
n. measuring instrument that consists of a float that trails from a ship by a knotted line in order to measure the ship's speed through the water",s:logs/d:logged/i:logging/p:logged/3:logs,ecdict-bc015ed2e24a,exact,draft,
cet4-w-3ee656807acd169c04aa,logic,logic,'lɒdʒik,"n. 逻辑, 逻辑学, 推理的方法, 推理, 逻辑性
[计] 逻辑","n. the branch of philosophy that analyzes inference
n. reasoned and reasonable judgment
n. the principles that guide reasoning within a given field or situation
n. the system of operations performed by a computer that underlies the machine's representation of logical operations",s:logics,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a9de2611a19be525d74d,logical,logical,'lɒdʒikәl,"a. 合乎逻辑的, 合理的
[法] 逻辑的, 符合逻辑的",a. capable of or reflecting the capability for correct and valid reasoning,s:logicals,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6361feb83cd6b48c7f0d,logo,logo,'lәugәu,"n. 连合活字, 商标, 徽标
[计] 徽标",n. a company emblem or device,s:logos,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a4d19a733ded7f0c6406,loneliness,loneliness,'lәunlinis,"n. 寂寞, 孤独, 清静",n. the state of being alone in solitary isolation,s:lonelinesses,ecdict-bc015ed2e24a,exact,draft,
cet4-w-620c838028bfc34d44e5,lonely,lonely,'lәunli,"a. 孤单的, 孤寂的, 荒凉的","s. marked by dejection from being alone
s. devoid of creatures",t:loneliest/r:lonelier,ecdict-bc015ed2e24a,exact,draft,
cet4-w-4dabed8adb49510992bd,long,long,lɒŋ,"a. 长的, 长久的, 冗长的, 做多头的
vi. 渴望, 热望, 极想
adv. 长久, 始终
n. 长时间, 长信号, 长整型
[计] 长, 长整型","a. primarily temporal sense; being or indicating a relatively great or greater than average duration or passage of time or a duration as specified
a. primarily spatial sense; of relatively great or greater than average spatial extension or extension as specified
s. of relatively great height
a. holding securities or commodities in expectation of a rise in prices",r:longer/t:longest/p:longed/i:longing/d:longed/3:longs,ecdict-bc015ed2e24a,exact,draft,
cet4-w-82a1664c4af5a87b9ac3,look,look,luk,"n. 一看, 神色, 样子, 面容
vi. 看, 注意, 朝着, 显得
vt. 打量, 看上去与...一样, 以眼色(或脸色)显示, 期待","n. the act of directing the eyes toward something and perceiving it visually
n. physical appearance
v. perceive with attention; direct one's gaze towards
v. give a certain impression or have a certain outward aspect",p:looked/i:looking/3:looks/d:looked/s:looks,ecdict-bc015ed2e24a,exact,draft,
cet4-w-0e1e60dfc2149166b4ad,loophole,loophole,'lu:phәul,"n. 枪眼, 小窗, 换气孔","n. an ambiguity (especially one in the text of a law or contract) that makes it possible to evade a difficulty or obligation
n. a small hole in a fortified wall; for observation or discharging weapons",s:loopholes/d:loopholed/p:loopholed,ecdict-bc015ed2e24a,exact,draft,
cet4-w-bbc087ce9b9e4e9bdb5d,loose,loose,lu:s,"n. 发射, 放任, 放纵
a. 宽松的, 松的, 宽的, 不牢固的, 散漫的, 自由的, 不精确的
vt. 释放, 放枪, 开船
vi. 变松, 开火
adv. 松散地","a. not compact or dense in structure or arrangement
s. (of a ball in sport) not in the possession or control of any player
a. not tight; not closely constrained or constricted or constricting
s. not tense or taut",p:loosed/i:loosing/d:loosed/3:looses,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a853b88b0c775aa4e4b3,loosen,loosen,lu:sn,"vt. 放松, 松开, 解除
vi. 变松, 松弛","v. make loose or looser
v. make less dense
v. become loose or looser or less tight",p:loosened/d:loosened/i:loosening/3:loosens,ecdict-bc015ed2e24a,exact,draft,
cet4-w-22de045e2f753ae8b03b,lord,lord,lɒ:d,"n. 统治者, 阁下, 上帝
vi. 称王, 作威作福
vt. 使成贵族","n. a titled peer of the realm
v. make a lord of someone",i:lording/p:lorded/3:lords/d:lorded,ecdict-bc015ed2e24a,exact,draft,
cet4-w-b9f2ae44db291e77517e,lorry,lorry,'lɒri,"n. 卡车, 货车
[化] 载重汽车","n. a large low horse-drawn wagon without sides
n. a large truck designed to carry heavy loads; usually without sides",s:lorries,ecdict-bc015ed2e24a,exact,draft,
cet4-w-ce6211d16cb3c480c55c,lose,lose,lu:z,"vt. 遗失, 损失, 丢失, 使失去, 错过, 浪费, 迷失, 使迷路, 输去, 使沉溺于
vi. 受损失, 失败","v. fail to keep or to maintain; cease to have, either physically or in an abstract sense
v. fail to win
v. suffer the loss of a person through death or removal
v. miss from one's possessions; lose sight of",d:lost/p:lost/i:losing/3:loses,ecdict-bc015ed2e24a,exact,draft,
